,nfe,best_score,elapsed_time,pi_0,pi_1,pi_2,pi_3,pi_4,pi_5,pi_6,pi_7,pi_8,pi_9,probability_SBX,probability_PCX,probability_DE,probability_UNDX,probability_SPX,probability_UM,number_of_units,number_of_nodes,config,seed,scaled score,improvement,elapsed time (min)
3,551,0.304,0.6073083877563477,5.0,,,,,,,,,,0.3786407766990291,0.203883495145631,0.0679611650485436,0.233009708737864,0.0776699029126213,0.0388349514563106,1,900,1,2,1.0,0.064,0.010121806462605795
0,100,0.24,0.1927077770233154,3.0,,,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1,900,1,2,0.7894736842105263,0.0,0.0032117962837219234
0,100,0.304,0.1911892890930175,5.0,,,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1,900,1,3,1.0,0.0,0.0031864881515502918
1,250,0.304,0.316939115524292,5.0,,,,,,,,,,0.1333333333333333,0.2095238095238095,0.1904761904761904,0.2476190476190476,0.1238095238095238,0.0952380952380952,1,900,1,4,1.0,0.064,0.0052823185920715336
0,100,0.24,0.1919097900390625,3.0,,,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1,900,1,4,0.7894736842105263,0.0,0.0031984965006510418
0,100,0.002,0.1868269443511963,2.0,,,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1,900,2,0,1.0,0.0,0.0031137824058532714
0,100,0.002,0.1933653354644775,2.0,,,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1,900,2,1,1.0,0.0,0.0032227555910746253
0,100,0.002,0.1946189403533935,2.0,,,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1,900,2,2,1.0,0.0,0.003243649005889892
0,100,0.002,0.1933252811431884,2.0,,,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1,900,2,3,1.0,0.0,0.00322208801905314
0,100,0.002,0.1918387413024902,2.0,,,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1,900,2,4,1.0,0.0,0.0031973123550415035
0,100,0.016,0.1949424743652343,29.0,,,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1,900,3,0,1.0,0.0,0.0032490412394205717
1,251,0.016,0.3155765533447265,29.0,,,,,,,,,,0.219047619047619,0.1809523809523809,0.0571428571428571,0.2571428571428571,0.2,0.0857142857142857,1,900,3,1,1.0,0.002,0.005259609222412109
0,100,0.014,0.1955749988555908,14.0,,,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1,900,3,1,0.875,0.0,0.0032595833142598464
0,100,0.016,0.233626127243042,33.0,,,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1,900,3,2,1.0,0.0,0.003893768787384033
0,100,0.016,0.1930267810821533,29.0,,,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1,900,3,3,1.0,0.0,0.003217113018035888
1,250,0.016,0.3578464984893799,29.0,,,,,,,,,,0.2952380952380952,0.1523809523809524,0.1047619047619047,0.1428571428571428,0.1428571428571428,0.1619047619047619,1,900,3,4,1.0,0.002,0.005964108308156331
0,100,0.014,0.1930928230285644,14.0,,,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1,900,3,4,0.875,0.0,0.00321821371714274
1,250,0.192,0.3424067497253418,18.0,,,,,,,,,,0.2285714285714285,0.219047619047619,0.1047619047619047,0.2285714285714285,0.1428571428571428,0.0761904761904762,1,900,4,0,1.0,0.014000000000000012,0.00570677916208903
0,100,0.178,0.1990344524383545,10.0,,,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1,900,4,0,0.9270833333333333,0.0,0.003317240873972575
0,100,0.192,0.2051978111267089,18.0,,,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1,900,4,1,1.0,0.0,0.003419963518778482
2,401,0.192,0.4268906116485595,18.0,,,,,,,,,,0.219047619047619,0.2,0.0952380952380952,0.2857142857142857,0.1523809523809524,0.0476190476190476,1,900,4,2,1.0,0.01200000000000001,0.007114843527475992
0,100,0.18,0.1951985359191894,8.0,,,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1,900,4,2,0.9375,0.0,0.00325330893198649
1,251,0.192,0.3613033294677734,18.0,,,,,,,,,,0.2095238095238095,0.1904761904761904,0.0666666666666666,0.1238095238095238,0.3333333333333333,0.0761904761904762,1,900,4,3,1.0,0.008000000000000007,0.006021722157796223
0,100,0.184,0.1933438777923584,4.0,,,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1,900,4,3,0.9583333333333333,0.0,0.0032223979632059734
1,250,0.18,0.3635809421539306,8.0,,,,,,,,,,0.238095238095238,0.1904761904761904,0.1047619047619047,0.219047619047619,0.1809523809523809,0.0666666666666666,1,900,4,4,0.9375,0.01999999999999999,0.006059682369232177
