,nfe,best_score,elapsed_time,pi_0,pi_1,pi_2,pi_3,pi_4,pi_5,pi_6,pi_7,pi_8,pi_9,probability_SBX,probability_PCX,probability_DE,probability_UNDX,probability_SPX,probability_UM,number_of_nodes,number_of_units,config,seed,improvement,elapsed time (min),scaled score
25,3804,0.696,84.39513278007507,21.0,43.0,53.0,0.0,124.0,224.0,209.0,,,,0.9150943396226416,0.0094339622641509,0.0377358490566037,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,7,2,4,0.0020000000000000018,1.4065855463345847,0.9109947643979057
26,3952,0.698,87.67602634429932,544.0,43.0,53.0,0.0,124.0,196.0,209.0,,,,0.9056603773584906,0.0094339622641509,0.0377358490566037,0.0094339622641509,0.0094339622641509,0.0283018867924528,957,7,2,4,0.0020000000000000018,1.461267105738322,0.9136125654450261
31,4694,0.7,104.05424857139587,9.0,43.0,53.0,0.0,124.0,196.0,209.0,,,,0.9150943396226416,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0377358490566037,957,7,2,4,0.0020000000000000018,1.7342374761899313,0.9162303664921465
33,4992,0.706,110.62059664726256,498.0,43.0,53.0,0.0,124.0,196.0,209.0,,,,0.9150943396226416,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0377358490566037,957,7,2,4,0.006000000000000005,1.8436766107877094,0.9240837696335078
41,6184,0.708,136.5236053466797,1.0,43.0,53.0,0.0,63.0,196.0,209.0,,,,0.9339622641509434,0.0094339622641509,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,2,4,0.0020000000000000018,2.2753934224446613,0.9267015706806282
46,6934,0.71,153.38301730155945,1.0,43.0,53.0,0.0,63.0,189.0,209.0,,,,0.9245283018867924,0.0094339622641509,0.0377358490566037,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,2,4,0.0020000000000000018,2.5563836216926576,0.9293193717277486
47,7083,0.72,156.67842721939087,390.0,43.0,53.0,0.0,60.0,178.0,209.0,,,,0.9150943396226416,0.0094339622641509,0.0377358490566037,0.0094339622641509,0.0188679245283018,0.0094339622641509,957,7,2,4,0.010000000000000009,2.6113071203231812,0.9424083769633508
49,7384,0.726,163.66424012184143,7.0,43.0,53.0,0.0,60.0,52.0,209.0,,,,0.9150943396226416,0.0094339622641509,0.0283018867924528,0.0094339622641509,0.0283018867924528,0.0094339622641509,957,7,2,4,0.006000000000000005,2.727737335364024,0.950261780104712
50,7535,0.73,167.0277669429779,15.0,43.0,53.0,0.0,60.0,183.0,209.0,,,,0.9056603773584906,0.0094339622641509,0.0283018867924528,0.0094339622641509,0.0377358490566037,0.0094339622641509,957,7,2,4,0.0040000000000000036,2.7837961157162985,0.9554973821989529
51,7682,0.74,170.21386432647705,0.0,43.0,53.0,0.0,60.0,122.0,209.0,,,,0.9056603773584906,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0377358490566037,0.0188679245283018,957,7,2,4,0.010000000000000009,2.8368977387746175,0.9685863874345549
58,8730,0.742,193.28897190093997,0.0,43.0,53.0,0.0,60.0,127.0,209.0,,,,0.9056603773584906,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0283018867924528,0.0377358490566037,957,7,2,4,0.0020000000000000018,3.221482865015666,0.9712041884816753
62,9326,0.746,206.3171396255493,0.0,43.0,53.0,0.0,60.0,162.0,209.0,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,7,2,4,0.0040000000000000036,3.438618993759155,0.9764397905759162
66,9925,0.748,219.54326629638672,15.0,43.0,53.0,0.0,60.0,162.0,209.0,,,,0.9339622641509434,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0283018867924528,957,7,2,4,0.0020000000000000018,3.659054438273112,0.9790575916230366
76,11430,0.75,252.7862286567688,42.0,43.0,53.0,0.0,60.0,162.0,209.0,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,2,4,0.0020000000000000018,4.213103810946147,0.981675392670157
86,12924,0.754,285.8021275997162,42.0,43.0,53.0,0.0,60.0,162.0,124.0,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,2,4,0.0040000000000000036,4.7633687933286035,0.9869109947643979
103,15475,0.756,341.980970621109,78.0,43.0,53.0,0.0,60.0,162.0,124.0,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,2,4,0.0020000000000000018,5.69968284368515,0.9895287958115183
116,17410,0.758,386.01393246650696,78.0,43.0,53.0,0.0,60.0,189.0,34.0,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,2,4,0.0020000000000000018,6.433565541108449,0.9921465968586387
123,18458,0.76,408.7219774723053,78.0,43.0,53.0,0.0,60.0,162.0,87.0,,,,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,2,4,0.0020000000000000018,6.812032957871755,0.9947643979057592
0,100,0.356,2.576647520065308,75.0,279.0,101.0,0.0,35.0,278.0,508.0,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,957,7,2,4,0.0,0.0429441253344218,0.46596858638743455
1,246,0.612,5.677177906036377,28.0,16.0,394.0,18.0,268.0,386.0,11.0,,,,0.238095238095238,0.2476190476190476,0.1238095238095238,0.2571428571428571,0.0095238095238095,0.1238095238095238,957,7,3,0,0.07399999999999995,0.09461963176727295,0.6938775510204082
2,392,0.634,8.854713439941406,5.0,0.0,229.0,12.0,287.0,23.0,58.0,,,,0.2761904761904762,0.238095238095238,0.0761904761904762,0.3238095238095238,0.0095238095238095,0.0761904761904762,957,7,3,0,0.02200000000000002,0.14757855733235678,0.7188208616780045
3,543,0.682,12.179741382598875,8.0,44.0,392.0,1.0,267.0,145.0,14.0,,,,0.3619047619047619,0.2,0.0761904761904762,0.2952380952380952,0.0095238095238095,0.0571428571428571,957,7,3,0,0.04800000000000004,0.20299568970998125,0.7732426303854876
7,1139,0.684,24.892357349395752,30.0,432.0,161.0,58.0,102.0,0.0,3.0,,,,0.7264150943396226,0.1132075471698113,0.0471698113207547,0.0377358490566037,0.0188679245283018,0.0566037735849056,957,7,3,0,0.0020000000000000018,0.4148726224899292,0.7755102040816327
8,1290,0.708,28.12600803375244,37.0,82.0,24.0,5.0,202.0,83.0,83.0,,,,0.7641509433962265,0.1226415094339622,0.0283018867924528,0.0283018867924528,0.0283018867924528,0.0283018867924528,957,7,3,0,0.02399999999999991,0.46876680056254066,0.8027210884353742
9,1439,0.764,31.19844484329224,10.0,0.0,9.0,58.0,102.0,58.0,3.0,,,,0.7924528301886793,0.0849056603773584,0.0471698113207547,0.0188679245283018,0.0188679245283018,0.0377358490566037,957,7,3,0,0.05600000000000005,0.5199740807215373,0.8662131519274376
13,2038,0.768,43.90357804298401,27.0,65.0,111.0,4.0,92.0,58.0,179.0,,,,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,0,0.0040000000000000036,0.7317263007164001,0.8707482993197279
15,2340,0.774,50.25523972511292,10.0,32.0,14.0,58.0,92.0,59.0,0.0,,,,0.9339622641509434,0.0094339622641509,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,0,0.006000000000000005,0.837587328751882,0.8775510204081632
17,2639,0.778,56.59448456764221,22.0,1.0,27.0,58.0,24.0,7.0,2.0,,,,0.9339622641509434,0.0094339622641509,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,0,0.0040000000000000036,0.9432414094607036,0.8820861678004536
18,2790,0.796,59.7608060836792,10.0,21.0,14.0,58.0,92.0,24.0,0.0,,,,0.9245283018867924,0.0094339622641509,0.0377358490566037,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,0,0.018000000000000016,0.9960134347279866,0.9024943310657597
19,2941,0.802,62.95638298988342,18.0,0.0,14.0,58.0,92.0,4.0,5.0,,,,0.9245283018867924,0.0094339622641509,0.0377358490566037,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,0,0.006000000000000005,1.0492730498313905,0.9092970521541951
21,3241,0.804,69.26415777206421,14.0,83.0,18.0,58.0,82.0,1.0,5.0,,,,0.9433962264150944,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,0,0.0020000000000000018,1.1544026295344034,0.9115646258503401
22,3391,0.81,72.4964873790741,18.0,0.0,14.0,58.0,92.0,4.0,72.0,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,7,3,0,0.006000000000000005,1.208274789651235,0.9183673469387755
23,3540,0.816,75.71687650680542,23.0,0.0,14.0,58.0,92.0,4.0,72.0,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,7,3,0,0.005999999999999894,1.2619479417800903,0.9251700680272108
28,4286,0.826,91.41263580322266,23.0,2.0,4.0,58.0,102.0,14.0,26.0,,,,0.9245283018867924,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0377358490566037,957,7,3,0,0.010000000000000009,1.523543930053711,0.9365079365079364
35,5331,0.828,113.49663734436037,23.0,0.0,4.0,58.0,102.0,14.0,26.0,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,0,0.0020000000000000018,1.891610622406006,0.9387755102040816
39,5931,0.832,126.12803888320924,23.0,7.0,0.0,58.0,100.0,14.0,74.0,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,0,0.0040000000000000036,2.1021339813868205,0.9433106575963718
42,6383,0.836,135.5554075241089,23.0,7.0,0.0,58.0,100.0,14.0,83.0,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,0,0.0040000000000000036,2.2592567920684816,0.9478458049886621
46,6985,0.84,148.27555775642395,23.0,0.0,3.0,58.0,100.0,14.0,50.0,,,,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,0,0.0040000000000000036,2.471259295940399,0.9523809523809523
56,8486,0.842,179.923237323761,23.0,5.0,3.0,58.0,100.0,14.0,50.0,,,,0.9339622641509434,0.0094339622641509,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,0,0.0020000000000000018,2.998720622062683,0.9546485260770975
335,50216,0.858,1054.0712940692902,23.0,5.0,3.0,110.0,100.0,14.0,50.0,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,7,3,0,0.016000000000000014,17.567854901154835,0.9727891156462585
0,100,0.538,2.413034200668335,349.0,92.0,386.0,1.0,76.0,269.0,370.0,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,957,7,3,0,0.0,0.040217236677805586,0.6099773242630386
2,387,0.61,8.432477951049805,0.0,0.0,0.0,0.0,44.0,37.0,0.0,,,,0.173076923076923,0.3461538461538461,0.048076923076923,0.3557692307692308,0.0096153846153846,0.0673076923076923,957,7,3,1,0.08399999999999996,0.14054129918416342,0.691609977324263
3,535,0.628,11.71052622795105,0.0,36.0,242.0,10.0,132.0,388.0,344.0,,,,0.1826923076923076,0.4038461538461538,0.0096153846153846,0.3269230769230769,0.0096153846153846,0.0673076923076923,957,7,3,1,0.018000000000000016,0.1951754371325175,0.7120181405895691
4,685,0.636,15.02420163154602,252.0,20.0,165.0,2.0,90.0,19.0,40.0,,,,0.2019230769230769,0.3653846153846153,0.0384615384615384,0.3365384615384615,0.0096153846153846,0.048076923076923,957,7,3,1,0.008000000000000007,0.250403360525767,0.7210884353741497
5,832,0.702,18.24554944038391,252.0,92.0,229.0,4.0,341.0,39.0,37.0,,,,0.2019230769230769,0.3653846153846153,0.0384615384615384,0.3365384615384615,0.0096153846153846,0.048076923076923,957,7,3,1,0.06599999999999995,0.3040924906730652,0.7959183673469388
7,1128,0.712,24.453093767166138,252.0,94.0,229.0,4.0,339.0,30.0,37.0,,,,0.320754716981132,0.4056603773584906,0.0188679245283018,0.160377358490566,0.0094339622641509,0.0849056603773584,957,7,3,1,0.010000000000000009,0.4075515627861023,0.8072562358276644
11,1711,0.734,36.8113214969635,252.0,94.0,229.0,4.0,55.0,8.0,37.0,,,,0.5188679245283019,0.2830188679245283,0.0188679245283018,0.0754716981132075,0.0094339622641509,0.0943396226415094,957,7,3,1,0.02200000000000002,0.6135220249493917,0.8321995464852607
14,2150,0.74,45.99708843231201,252.0,114.0,229.0,3.0,56.0,8.0,37.0,,,,0.7358490566037735,0.1226415094339622,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.1037735849056603,957,7,3,1,0.006000000000000005,0.7666181405385335,0.8390022675736961
17,2586,0.76,55.0865592956543,252.0,78.0,229.0,3.0,289.0,8.0,50.0,,,,0.8490566037735849,0.0471698113207547,0.0094339622641509,0.0188679245283018,0.0188679245283018,0.0566037735849056,957,7,3,1,0.020000000000000018,0.9181093215942383,0.8616780045351474
21,3183,0.778,67.52155637741089,252.0,78.0,242.0,3.0,48.0,8.0,50.0,,,,0.9150943396226416,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0471698113207547,957,7,3,1,0.018000000000000016,1.1253592729568482,0.8820861678004536
30,4534,0.796,96.18996095657349,252.0,79.0,234.0,3.0,92.0,8.0,50.0,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,1,0.018000000000000016,1.6031660159428915,0.9024943310657597
36,5431,0.8,115.01718258857728,252.0,79.0,240.0,3.0,92.0,8.0,50.0,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,1,0.0040000000000000036,1.9169530431429547,0.9070294784580499
37,5581,0.808,118.34056186676024,252.0,79.0,20.0,3.0,92.0,8.0,50.0,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,1,0.008000000000000007,1.9723426977793372,0.9160997732426305
40,6034,0.81,127.92788529396056,252.0,79.0,9.0,1.0,92.0,8.0,50.0,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,1,0.0020000000000000018,2.1321314215660094,0.9183673469387755
42,6336,0.82,134.14583897590637,252.0,79.0,22.0,3.0,92.0,30.0,49.0,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,1,0.009999999999999898,2.235763982931773,0.929705215419501
44,6636,0.822,140.48218417167664,252.0,79.0,14.0,3.0,92.0,30.0,49.0,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,7,3,1,0.0020000000000000018,2.3413697361946104,0.9319727891156462
45,6786,0.824,143.6941680908203,252.0,79.0,22.0,3.0,92.0,30.0,50.0,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,7,3,1,0.0020000000000000018,2.394902801513672,0.9342403628117913
47,7085,0.832,149.95707440376282,252.0,79.0,22.0,4.0,92.0,30.0,50.0,,,,0.9433962264150944,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,1,0.008000000000000007,2.499284573396047,0.9433106575963718
55,8286,0.834,178.84073781967163,252.0,79.0,14.0,4.0,92.0,30.0,50.0,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,1,0.0020000000000000018,2.9806789636611937,0.945578231292517
77,11573,0.836,248.09303069114685,252.0,79.0,14.0,7.0,92.0,30.0,50.0,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,1,0.0020000000000000018,4.134883844852448,0.9478458049886621
110,16510,0.84,351.7410571575165,252.0,79.0,14.0,7.0,92.0,30.0,1.0,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,7,3,1,0.0040000000000000036,5.862350952625275,0.9523809523809523
204,30584,0.842,649.4257197380066,252.0,79.0,14.0,7.0,92.0,58.0,0.0,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,1,0.0020000000000000018,10.823761995633443,0.9546485260770975
292,43767,0.844,925.3144245147704,252.0,92.0,14.0,7.0,78.0,58.0,1.0,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,1,0.0020000000000000018,15.421907075246173,0.9569160997732425
317,47518,0.846,1006.219570159912,252.0,92.0,14.0,7.0,79.0,58.0,1.0,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,1,0.0020000000000000018,16.770326169331867,0.9591836734693877
346,51869,0.848,1096.425738811493,252.0,92.0,22.0,7.0,79.0,58.0,0.0,,,,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,1,0.0020000000000000018,18.27376231352488,0.9614512471655329
0,100,0.526,2.552772045135498,180.0,227.0,36.0,1.0,447.0,76.0,118.0,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,957,7,3,1,0.0,0.042546200752258304,0.5963718820861679
1,246,0.648,5.672911882400513,37.0,8.0,337.0,0.0,311.0,309.0,288.0,,,,0.1904761904761904,0.1714285714285714,0.1142857142857142,0.3523809523809524,0.0571428571428571,0.1142857142857142,957,7,3,2,0.038000000000000034,0.09454853137334188,0.7346938775510204
2,394,0.652,8.908091306686401,58.0,41.0,236.0,0.0,468.0,242.0,394.0,,,,0.238095238095238,0.1904761904761904,0.0476190476190476,0.4476190476190476,0.0095238095238095,0.0666666666666666,957,7,3,2,0.0040000000000000036,0.14846818844477336,0.7392290249433107
3,544,0.658,11.999435901641846,30.0,41.0,333.0,1.0,10.0,306.0,283.0,,,,0.3333333333333333,0.1904761904761904,0.0476190476190476,0.3619047619047619,0.0095238095238095,0.0571428571428571,957,7,3,2,0.006000000000000005,0.19999059836069744,0.746031746031746
5,840,0.72,18.481422424316406,50.0,267.0,353.0,0.0,468.0,179.0,338.0,,,,0.3333333333333333,0.2857142857142857,0.0285714285714285,0.2571428571428571,0.0095238095238095,0.0857142857142857,957,7,3,2,0.061999999999999944,0.3080237070719401,0.8163265306122449
6,987,0.724,21.664873600006104,50.0,267.0,148.0,0.0,468.0,179.0,122.0,,,,0.4666666666666667,0.238095238095238,0.0285714285714285,0.1714285714285714,0.0095238095238095,0.0857142857142857,957,7,3,2,0.0040000000000000036,0.3610812266667684,0.8208616780045351
9,1430,0.74,31.20273303985596,50.0,267.0,145.0,0.0,375.0,179.0,138.0,,,,0.6509433962264151,0.1509433962264151,0.0566037735849056,0.0754716981132075,0.0094339622641509,0.0566037735849056,957,7,3,2,0.016000000000000014,0.520045550664266,0.8390022675736961
10,1578,0.754,34.37672305107117,50.0,103.0,148.0,0.0,468.0,179.0,122.0,,,,0.6509433962264151,0.1509433962264151,0.0566037735849056,0.0754716981132075,0.0094339622641509,0.0566037735849056,957,7,3,2,0.014000000000000012,0.5729453841845195,0.854875283446712
13,2027,0.762,43.97280597686768,50.0,103.0,148.0,0.0,468.0,179.0,121.0,,,,0.8113207547169812,0.0094339622641509,0.0660377358490566,0.0283018867924528,0.0094339622641509,0.0754716981132075,957,7,3,2,0.008000000000000007,0.7328800996144614,0.8639455782312925
14,2172,0.78,47.14087963104248,50.0,103.0,56.0,0.0,458.0,179.0,121.0,,,,0.8018867924528302,0.0094339622641509,0.0566037735849056,0.0283018867924528,0.0094339622641509,0.0943396226415094,957,7,3,2,0.018000000000000016,0.7856813271840414,0.8843537414965986
16,2468,0.796,53.45405101776123,50.0,103.0,148.0,0.0,100.0,179.0,95.0,,,,0.839622641509434,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.1132075471698113,957,7,3,2,0.016000000000000014,0.8909008502960205,0.9024943310657597
17,2616,0.806,56.58213233947754,50.0,103.0,51.0,0.0,100.0,179.0,95.0,,,,0.8584905660377359,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0943396226415094,957,7,3,2,0.010000000000000009,0.9430355389912923,0.9138321995464853
19,2910,0.812,62.81368327140808,50.0,103.0,56.0,0.0,79.0,179.0,92.0,,,,0.8962264150943396,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,0.0566037735849056,957,7,3,2,0.006000000000000005,1.0468947211901347,0.9206349206349207
24,3653,0.816,79.10390019416809,50.0,103.0,12.0,0.0,100.0,179.0,42.0,,,,0.9339622641509434,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0283018867924528,957,7,3,2,0.0039999999999998925,1.3183983365694683,0.9251700680272108
27,4097,0.826,89.45767402648926,50.0,103.0,22.0,0.0,100.0,179.0,93.0,,,,0.9245283018867924,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0377358490566037,957,7,3,2,0.010000000000000009,1.490961233774821,0.9365079365079364
28,4245,0.832,92.64413094520567,50.0,103.0,12.0,0.0,100.0,179.0,93.0,,,,0.9245283018867924,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0377358490566037,957,7,3,2,0.006000000000000005,1.5440688490867613,0.9433106575963718
31,4692,0.834,102.13572764396667,50.0,103.0,12.0,0.0,100.0,179.0,76.0,,,,0.9339622641509434,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0283018867924528,957,7,3,2,0.0020000000000000018,1.7022621273994445,0.945578231292517
39,5892,0.844,127.630206823349,50.0,103.0,12.0,0.0,100.0,179.0,74.0,,,,0.9245283018867924,0.0094339622641509,0.0283018867924528,0.0094339622641509,0.0188679245283018,0.0094339622641509,957,7,3,2,0.010000000000000009,2.1271701137224834,0.9569160997732425
49,7393,0.846,159.3687710762024,50.0,103.0,14.0,0.0,102.0,179.0,79.0,,,,0.9056603773584906,0.0188679245283018,0.0377358490566037,0.0094339622641509,0.0188679245283018,0.0094339622641509,957,7,3,2,0.0020000000000000018,2.656146184603373,0.9591836734693877
64,9643,0.854,206.71765065193176,50.0,102.0,14.0,0.0,82.0,179.0,74.0,,,,0.9433962264150944,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,2,0.008000000000000007,3.445294177532196,0.9682539682539683
85,12789,0.856,272.96468210220337,50.0,92.0,14.0,0.0,82.0,179.0,74.0,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,2,0.0020000000000000018,4.549411368370056,0.9705215419501133
234,35149,0.862,745.4497799873352,50.0,92.0,4.0,5.0,82.0,179.0,74.0,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,2,0.006000000000000005,12.424162999788921,0.9773242630385487
258,38751,0.868,820.395744562149,50.0,92.0,3.0,5.0,82.0,179.0,74.0,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,7,3,2,0.006000000000000005,13.673262409369151,0.9841269841269841
335,50278,0.872,1060.2635293006897,50.0,92.0,3.0,5.0,82.0,252.0,95.0,,,,0.9339622641509434,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,7,3,2,0.0040000000000000036,17.671058821678162,0.9886621315192744
359,53875,0.874,1135.46688580513,50.0,85.0,3.0,5.0,82.0,252.0,74.0,,,,0.9339622641509434,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,7,3,2,0.0020000000000000018,18.924448096752165,0.9909297052154195
367,55071,0.882,1160.266092300415,50.0,92.0,3.0,5.0,82.0,252.0,74.0,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,2,0.008000000000000007,19.337768205006917,1.0
0,100,0.61,2.5157291889190674,50.0,31.0,325.0,1.0,311.0,306.0,283.0,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,957,7,3,2,0.0,0.04192881981531779,0.691609977324263
1,244,0.65,5.383960962295532,17.0,47.0,139.0,4.0,136.0,10.0,458.0,,,,0.1714285714285714,0.2095238095238095,0.0761904761904762,0.3333333333333333,0.0571428571428571,0.1523809523809524,957,7,3,3,0.0040000000000000036,0.08973268270492554,0.7369614512471655
4,686,0.682,14.585740089416504,4.0,233.0,306.0,18.0,13.0,110.0,138.0,,,,0.2666666666666666,0.238095238095238,0.0571428571428571,0.3333333333333333,0.0095238095238095,0.0952380952380952,957,7,3,3,0.03200000000000003,0.24309566815694172,0.7732426303854876
6,986,0.702,21.01421570777893,4.0,225.0,324.0,18.0,5.0,110.0,138.0,,,,0.4285714285714285,0.2476190476190476,0.0476190476190476,0.1904761904761904,0.0095238095238095,0.0761904761904762,957,7,3,3,0.019999999999999907,0.35023692846298216,0.7959183673469388
7,1135,0.728,24.214184999465942,1.0,233.0,324.0,18.0,5.0,110.0,138.0,,,,0.4476190476190476,0.219047619047619,0.0666666666666666,0.1619047619047619,0.0095238095238095,0.0952380952380952,957,7,3,3,0.026000000000000023,0.403569749991099,0.8253968253968254
10,1579,0.754,33.810224533081055,1.0,76.0,2.0,50.0,9.0,252.0,222.0,,,,0.6,0.1523809523809524,0.0380952380952381,0.0952380952380952,0.0095238095238095,0.1047619047619047,957,7,3,3,0.026000000000000023,0.5635037422180176,0.854875283446712
14,2176,0.776,46.701640367507935,9.0,102.0,101.0,7.0,0.0,110.0,236.0,,,,0.839622641509434,0.0566037735849056,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0660377358490566,957,7,3,3,0.02200000000000002,0.7783606727917989,0.8798185941043084
17,2624,0.798,56.0650269985199,58.0,434.0,18.0,0.0,22.0,252.0,287.0,,,,0.9150943396226416,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0283018867924528,957,7,3,3,0.02200000000000002,0.9344171166419983,0.9047619047619048
31,4725,0.804,102.28669786453248,58.0,100.0,53.0,3.0,22.0,252.0,287.0,,,,0.9433962264150944,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,3,0.006000000000000005,1.7047782977422081,0.9115646258503401
32,4875,0.81,105.47658348083496,58.0,100.0,18.0,3.0,47.0,252.0,275.0,,,,0.9433962264150944,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,7,3,3,0.006000000000000005,1.757943058013916,0.9183673469387755
