,nfe,best_score,elapsed_time,pi_0,pi_1,pi_2,pi_3,pi_4,probability_SBX,probability_PCX,probability_DE,probability_UNDX,probability_SPX,probability_UM,number_of_nodes,number_of_units,config,seed,improvement,elapsed time (min),scaled score
1,248,0.774,0.7314083576202393,64.0,9.0,299.0,38.0,112.0,0.2285714285714285,0.2666666666666666,0.1238095238095238,0.2476190476190476,0.0285714285714285,0.1047619047619047,1541,5,7,2,0.20600000000000007,0.012190139293670655,0.8130252100840337
3,541,0.778,1.0048842430114746,41.0,23.0,290.0,4.0,69.0,0.2952380952380952,0.3428571428571428,0.1047619047619047,0.1904761904761904,0.0095238095238095,0.0571428571428571,1541,5,7,2,0.0040000000000000036,0.01674807071685791,0.8172268907563026
4,690,0.814,1.1478326320648191,59.0,23.0,290.0,2.0,69.0,0.3962264150943396,0.320754716981132,0.1132075471698113,0.1226415094339622,0.0094339622641509,0.0377358490566037,1541,5,7,2,0.03599999999999992,0.019130543867746985,0.8550420168067226
5,839,0.85,1.3821122646331787,59.0,1.0,26.0,33.0,39.0,0.4622641509433962,0.320754716981132,0.0943396226415094,0.0849056603773584,0.0094339622641509,0.0283018867924528,1541,5,7,2,0.03600000000000003,0.023035204410552977,0.8928571428571429
7,1139,0.858,1.6848928928375244,23.0,61.0,24.0,1.0,40.0,0.6226415094339622,0.2735849056603773,0.0377358490566037,0.0283018867924528,0.0188679245283018,0.0188679245283018,1541,5,7,2,0.008000000000000007,0.02808154821395874,0.9012605042016807
8,1287,0.884,1.8467047214508057,0.0,8.0,49.0,26.0,53.0,0.6509433962264151,0.2547169811320754,0.0471698113207547,0.0188679245283018,0.0094339622641509,0.0188679245283018,1541,5,7,2,0.026000000000000023,0.030778412024180093,0.9285714285714286
9,1437,0.898,1.970369815826416,20.0,8.0,49.0,26.0,53.0,0.6415094339622641,0.2735849056603773,0.0471698113207547,0.0188679245283018,0.0094339622641509,0.0094339622641509,1541,5,7,2,0.014000000000000012,0.03283949693044027,0.9432773109243698
14,2183,0.9,2.6143715381622314,7.0,8.0,45.0,26.0,53.0,0.8301886792452831,0.1320754716981132,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,7,2,0.0020000000000000018,0.04357285896937053,0.9453781512605043
16,2478,0.906,2.853975772857666,69.0,8.0,27.0,33.0,54.0,0.9433962264150944,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,7,2,0.006000000000000005,0.0475662628809611,0.9516806722689076
17,2626,0.914,2.97235107421875,89.0,8.0,39.0,26.0,53.0,0.9433962264150944,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,7,2,0.008000000000000007,0.0495391845703125,0.9600840336134454
20,3073,0.918,3.327995538711548,6.0,40.0,15.0,33.0,54.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,7,2,0.0040000000000000036,0.05546659231185913,0.9642857142857144
23,3523,0.928,3.6734187602996826,89.0,8.0,45.0,26.0,61.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,7,2,0.010000000000000009,0.06122364600499471,0.9747899159663866
29,4415,0.93,4.361587524414063,89.0,8.0,6.0,26.0,61.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,7,2,0.0020000000000000018,0.07269312540690105,0.9768907563025211
32,4856,0.94,4.74062442779541,93.0,8.0,11.0,26.0,61.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,7,2,0.009999999999999898,0.07901040712992351,0.9873949579831932
366,54505,0.942,45.49639344215393,93.0,26.0,11.0,8.0,61.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,7,2,0.0020000000000000018,0.7582732240358988,0.9894957983193278
401,59727,0.944,50.32847571372986,93.0,26.0,14.0,6.0,61.0,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,1541,5,7,2,0.0020000000000000018,0.8388079285621644,0.9915966386554622
463,68938,0.952,57.82501554489136,93.0,39.0,14.0,6.0,61.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,7,2,0.008000000000000007,0.9637502590815227,1.0
0,100,0.568,0.5372223854064941,330.0,221.0,235.0,129.0,14.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1541,5,7,2,0.0,0.008953706423441569,0.5966386554621849
1,239,0.734,0.6952636241912842,312.0,27.0,15.0,164.0,8.0,0.2952380952380952,0.1428571428571428,0.0761904761904762,0.3238095238095238,0.0380952380952381,0.1238095238095238,1541,5,7,3,0.01200000000000001,0.011587727069854736,0.7710084033613446
2,386,0.736,0.8444137573242188,24.0,89.0,0.0,139.0,59.0,0.3809523809523809,0.1619047619047619,0.0761904761904762,0.2666666666666666,0.0095238095238095,0.1047619047619047,1541,5,7,3,0.0020000000000000018,0.014073562622070313,0.773109243697479
3,534,0.768,0.991919755935669,24.0,89.0,2.0,139.0,59.0,0.4380952380952381,0.2,0.0761904761904762,0.1809523809523809,0.0095238095238095,0.0952380952380952,1541,5,7,3,0.03200000000000003,0.016531995932261147,0.8067226890756303
4,683,0.78,1.1154396533966064,41.0,8.0,387.0,39.0,263.0,0.5142857142857142,0.2,0.0571428571428571,0.1333333333333333,0.0095238095238095,0.0857142857142857,1541,5,7,3,0.01200000000000001,0.01859066088994344,0.8193277310924371
5,829,0.808,1.2478601932525637,36.0,61.0,0.0,186.0,6.0,0.5142857142857142,0.2,0.0571428571428571,0.1333333333333333,0.0095238095238095,0.0857142857142857,1541,5,7,3,0.028000000000000025,0.020797669887542728,0.8487394957983194
6,978,0.81,1.3692772388458252,318.0,8.0,387.0,39.0,53.0,0.7428571428571429,0.1333333333333333,0.0095238095238095,0.0571428571428571,0.0095238095238095,0.0476190476190476,1541,5,7,3,0.0020000000000000018,0.022821287314097088,0.8508403361344539
7,1124,0.816,1.490342378616333,32.0,2.0,33.0,50.0,178.0,0.7333333333333333,0.1428571428571428,0.0095238095238095,0.0476190476190476,0.0095238095238095,0.0571428571428571,1541,5,7,3,0.005999999999999894,0.02483903964360555,0.8571428571428571
8,1272,0.866,1.652846336364746,54.0,2.0,51.0,6.0,61.0,0.7452830188679245,0.1509433962264151,0.0094339622641509,0.0377358490566037,0.0094339622641509,0.0471698113207547,1541,5,7,3,0.050000000000000044,0.027547438939412434,0.9096638655462185
9,1423,0.874,1.7785446643829346,54.0,2.0,51.0,30.0,61.0,0.8113207547169812,0.1132075471698113,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0471698113207547,1541,5,7,3,0.008000000000000007,0.02964241107304891,0.9180672268907564
13,2018,0.89,2.269226551055908,93.0,38.0,25.0,2.0,61.0,0.9339622641509434,0.0188679245283018,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,1541,5,7,3,0.016000000000000014,0.03782044251759847,0.9348739495798319
16,2468,0.894,2.617582321166992,54.0,33.0,2.0,37.0,36.0,0.9339622641509434,0.0188679245283018,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,7,3,0.0040000000000000036,0.04362637201944987,0.939075630252101
17,2616,0.898,2.7839362621307373,54.0,8.0,2.0,37.0,33.0,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,7,3,0.0040000000000000036,0.046398937702178955,0.9432773109243698
20,3063,0.9,3.134893655776977,93.0,8.0,2.0,37.0,33.0,0.9339622641509434,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0188679245283018,1541,5,7,3,0.0020000000000000018,0.052248227596282955,0.9453781512605043
21,3212,0.902,3.257359504699707,54.0,3.0,25.0,37.0,33.0,0.9245283018867924,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0283018867924528,1541,5,7,3,0.0020000000000000018,0.05428932507832845,0.9474789915966387
22,3360,0.906,3.3755745887756348,93.0,2.0,26.0,36.0,61.0,0.9245283018867924,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0283018867924528,1541,5,7,3,0.0040000000000000036,0.05625957647959391,0.9516806722689076
23,3505,0.914,3.494966745376587,53.0,14.0,40.0,6.0,26.0,0.9245283018867924,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0283018867924528,1541,5,7,3,0.008000000000000007,0.05824944575627645,0.9600840336134454
32,4846,0.916,4.597391605377197,54.0,14.0,9.0,61.0,26.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,7,3,0.0020000000000000018,0.07662319342295329,0.96218487394958
35,5290,0.92,4.954083681106567,54.0,8.0,9.0,61.0,26.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,7,3,0.0040000000000000036,0.08256806135177612,0.9663865546218489
45,6781,0.922,6.322333097457886,93.0,8.0,6.0,59.0,26.0,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,7,3,0.0020000000000000018,0.10537221829096476,0.9684873949579833
47,7081,0.924,6.581617832183838,95.0,14.0,2.0,61.0,26.0,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,7,3,0.0020000000000000018,0.1096936305363973,0.9705882352941178
48,7230,0.94,6.719924688339233,93.0,14.0,6.0,59.0,26.0,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,7,3,0.015999999999999903,0.11199874480565389,0.9873949579831932
56,8415,0.942,7.718457221984863,93.0,14.0,6.0,61.0,26.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,7,3,0.0020000000000000018,0.12864095369974773,0.9894957983193278
92,13772,0.944,12.174647569656372,93.0,8.0,25.0,61.0,26.0,0.9339622641509434,0.0094339622641509,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,7,3,0.0020000000000000018,0.2029107928276062,0.9915966386554622
0,100,0.722,0.5416805744171143,11.0,168.0,45.0,14.0,310.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1541,5,7,3,0.0,0.009028009573618571,0.7584033613445378
2,394,0.8,0.9837875366210938,54.0,33.0,263.0,0.0,0.0,0.2115384615384615,0.1442307692307692,0.173076923076923,0.3653846153846153,0.0096153846153846,0.0961538461538461,1541,5,7,4,0.09200000000000008,0.016396458943684897,0.8403361344537816
4,688,0.826,1.2719831466674805,9.0,8.0,133.0,47.0,61.0,0.375,0.1923076923076923,0.1826923076923076,0.1442307692307692,0.0096153846153846,0.0961538461538461,1541,5,7,4,0.025999999999999912,0.021199719111124674,0.8676470588235294
5,833,0.84,1.3976342678070068,9.0,8.0,133.0,28.0,61.0,0.5096153846153846,0.125,0.1442307692307692,0.0961538461538461,0.0096153846153846,0.1153846153846153,1541,5,7,4,0.014000000000000012,0.023293904463450112,0.8823529411764706
6,978,0.918,1.5600581169128418,33.0,6.0,0.0,89.0,29.0,0.5,0.0961538461538461,0.1634615384615384,0.0865384615384615,0.0096153846153846,0.1442307692307692,1541,5,7,4,0.07800000000000007,0.02600096861521403,0.9642857142857144
15,2305,0.928,2.721391201019287,33.0,6.0,61.0,89.0,29.0,0.9056603773584906,0.0283018867924528,0.0377358490566037,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,7,4,0.010000000000000009,0.04535652001698812,0.9747899159663866
19,2899,0.93,3.2257628440856934,33.0,6.0,87.0,89.0,29.0,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,1541,5,7,4,0.0020000000000000018,0.05376271406809489,0.9768907563025211
25,3789,0.934,3.9329099655151367,33.0,6.0,69.0,89.0,29.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,7,4,0.0040000000000000036,0.06554849942525227,0.98109243697479
50,7504,0.936,6.941883563995361,14.0,6.0,64.0,89.0,29.0,0.9433962264150944,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,7,4,0.0020000000000000018,0.11569805939992268,0.9831932773109244
53,7946,0.94,7.328464269638061,14.0,6.0,61.0,89.0,29.0,0.9339622641509434,0.0188679245283018,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,7,4,0.0039999999999998925,0.12214107116063434,0.9873949579831932
73,10928,0.942,9.682984590530396,14.0,6.0,59.0,89.0,29.0,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,7,4,0.0020000000000000018,0.16138307650883993,0.9894957983193278
146,21783,0.946,22.2944278717041,6.0,39.0,61.0,89.0,14.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,7,4,0.0040000000000000036,0.371573797861735,0.9936974789915967
0,100,0.708,0.5331978797912598,41.0,6.0,268.0,65.0,139.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1541,5,7,4,0.0,0.008886631329854329,0.7436974789915967
1,245,0.592,0.6831464767456055,564.0,0.0,153.0,100.0,79.0,0.2095238095238095,0.2857142857142857,0.1142857142857142,0.238095238095238,0.0761904761904762,0.0761904761904762,1541,5,8,0,0.05999999999999994,0.011385774612426758,0.6651685393258426
2,390,0.706,0.8995954990386963,289.0,135.0,0.0,492.0,68.0,0.1714285714285714,0.2571428571428571,0.1047619047619047,0.3809523809523809,0.0095238095238095,0.0761904761904762,1541,5,8,0,0.11399999999999999,0.014993258317311605,0.7932584269662921
4,683,0.716,1.2478916645050049,289.0,3.0,22.0,492.0,68.0,0.3333333333333333,0.3142857142857143,0.0761904761904762,0.1714285714285714,0.0095238095238095,0.0952380952380952,1541,5,8,0,0.010000000000000009,0.020798194408416747,0.8044943820224718
5,831,0.754,1.4072270393371582,119.0,1.0,0.0,176.0,68.0,0.4,0.2761904761904762,0.0857142857142857,0.1142857142857142,0.0095238095238095,0.1142857142857142,1541,5,8,0,0.038000000000000034,0.023453783988952637,0.8471910112359551
11,1706,0.798,2.281352996826172,105.0,1.0,26.0,126.0,68.0,0.7924528301886793,0.0471698113207547,0.0377358490566037,0.0094339622641509,0.0094339622641509,0.1037735849056603,1541,5,8,0,0.04400000000000004,0.038022549947102864,0.8966292134831461
13,1999,0.802,2.5398879051208496,106.0,1.0,26.0,126.0,68.0,0.7924528301886793,0.0566037735849056,0.0471698113207547,0.0094339622641509,0.0094339622641509,0.0849056603773584,1541,5,8,0,0.0040000000000000036,0.04233146508534749,0.901123595505618
15,2296,0.808,2.7772216796875,116.0,1.0,26.0,126.0,68.0,0.9056603773584906,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0471698113207547,1541,5,8,0,0.006000000000000005,0.04628702799479167,0.9078651685393259
22,3334,0.81,3.6769421100616455,92.0,1.0,26.0,126.0,68.0,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,1541,5,8,0,0.0020000000000000018,0.061282368501027425,0.9101123595505618
75,11234,0.816,10.484456539154053,92.0,1.0,26.0,151.0,68.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,8,0,0.005999999999999894,0.1747409423192342,0.9168539325842696
169,25242,0.82,21.918460369110107,247.0,1.0,26.0,151.0,68.0,0.9339622641509434,0.0188679245283018,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,8,0,0.0040000000000000036,0.3653076728185018,0.9213483146067415
189,28223,0.822,24.50474238395691,286.0,1.0,26.0,151.0,68.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,8,0,0.0020000000000000018,0.40841237306594846,0.9235955056179774
191,28519,0.84,24.765645027160645,378.0,1.0,26.0,151.0,68.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,8,0,0.018000000000000016,0.4127607504526774,0.9438202247191011
0,100,0.532,0.5396060943603516,296.0,569.0,151.0,170.0,68.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1541,5,8,0,0.0,0.008993434906005859,0.597752808988764
1,248,0.654,0.7284576892852783,278.0,4.0,542.0,374.0,231.0,0.1523809523809524,0.1619047619047619,0.1523809523809524,0.238095238095238,0.1619047619047619,0.1333333333333333,1541,5,8,1,0.01200000000000001,0.012140961488087972,0.7348314606741573
3,537,0.744,1.0782692432403564,170.0,5.0,0.0,227.0,68.0,0.1714285714285714,0.2,0.1809523809523809,0.3047619047619048,0.0095238095238095,0.1333333333333333,1541,5,8,1,0.08999999999999997,0.01797115405400594,0.8359550561797753
10,1553,0.748,2.087069511413574,558.0,4.0,0.0,497.0,35.0,0.5377358490566038,0.1981132075471698,0.1037735849056603,0.0094339622641509,0.0283018867924528,0.1226415094339622,1541,5,8,1,0.0040000000000000036,0.034784491856892905,0.8404494382022472
12,1846,0.764,2.3383448123931885,202.0,4.0,0.0,209.0,68.0,0.7169811320754716,0.1037735849056603,0.0660377358490566,0.0094339622641509,0.0094339622641509,0.0943396226415094,1541,5,8,1,0.016000000000000014,0.03897241353988647,0.8584269662921349
14,2143,0.78,2.5752570629119877,562.0,4.0,12.0,497.0,68.0,0.7641509433962265,0.0849056603773584,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.1037735849056603,1541,5,8,1,0.016000000000000014,0.04292095104853313,0.8764044943820225
15,2288,0.782,2.694463014602661,571.0,4.0,12.0,497.0,68.0,0.7641509433962265,0.0849056603773584,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.1037735849056603,1541,5,8,1,0.0020000000000000018,0.04490771691004435,0.8786516853932584
16,2435,0.812,2.816221237182617,63.0,68.0,0.0,69.0,6.0,0.8018867924528302,0.0849056603773584,0.0471698113207547,0.0094339622641509,0.0094339622641509,0.0471698113207547,1541,5,8,1,0.030000000000000027,0.046937020619710286,0.9123595505617978
19,2880,0.818,3.2431087493896484,63.0,68.0,0.0,228.0,4.0,0.9150943396226416,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0471698113207547,1541,5,8,1,0.005999999999999894,0.054051812489827475,0.9191011235955056
20,3030,0.832,3.3589179515838623,63.0,68.0,2.0,51.0,4.0,0.9150943396226416,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0471698113207547,1541,5,8,1,0.014000000000000012,0.05598196585973104,0.9348314606741572
22,3329,0.836,3.589689254760742,48.0,68.0,0.0,51.0,4.0,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,1541,5,8,1,0.0040000000000000036,0.05982815424601237,0.9393258426966291
23,3480,0.848,3.701998472213745,55.0,68.0,0.0,51.0,4.0,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,1541,5,8,1,0.01200000000000001,0.061699974536895755,0.9528089887640449
27,4077,0.852,4.228466987609863,63.0,68.0,16.0,66.0,1.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,8,1,0.0040000000000000036,0.07047444979349772,0.9573033707865168
28,4226,0.854,4.347223997116089,60.0,68.0,16.0,66.0,1.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,8,1,0.0020000000000000018,0.07245373328526815,0.9595505617977528
33,4967,0.86,5.019956588745117,60.0,68.0,37.0,90.0,1.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,8,1,0.006000000000000005,0.08366594314575196,0.9662921348314606
34,5115,0.866,5.138454914093018,43.0,68.0,11.0,126.0,1.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,8,1,0.006000000000000005,0.08564091523488362,0.9730337078651685
35,5262,0.872,5.251048803329468,43.0,68.0,55.0,151.0,1.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,8,1,0.006000000000000005,0.08751748005549113,0.9797752808988763
36,5412,0.876,5.362871646881104,51.0,68.0,55.0,151.0,1.0,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,8,1,0.0040000000000000036,0.08938119411468508,0.9842696629213483
39,5859,0.882,6.22319221496582,51.0,68.0,37.0,151.0,1.0,0.9339622641509434,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0283018867924528,1541,5,8,1,0.006000000000000005,0.10371987024943034,0.9910112359550561
62,9284,0.888,9.167059183120728,37.0,68.0,51.0,151.0,1.0,0.9245283018867924,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0283018867924528,1541,5,8,1,0.006000000000000005,0.15278431971867878,0.9977528089887641
72,10766,0.89,10.474369287490845,26.0,68.0,52.0,151.0,1.0,0.9339622641509434,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0188679245283018,1541,5,8,1,0.0020000000000000018,0.17457282145818073,1.0
0,100,0.642,0.5288882255554199,389.0,4.0,542.0,374.0,572.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1541,5,8,1,0.0,0.008814803759256999,0.7213483146067415
1,250,0.546,0.7402749061584473,379.0,43.0,368.0,239.0,0.0,0.1904761904761904,0.2476190476190476,0.0952380952380952,0.2285714285714285,0.1809523809523809,0.0571428571428571,1541,5,8,2,0.10600000000000004,0.012337915102640788,0.6134831460674157
2,397,0.664,0.8897738456726074,152.0,4.0,0.0,454.0,111.0,0.1809523809523809,0.3047619047619048,0.1047619047619047,0.3142857142857143,0.0285714285714285,0.0666666666666666,1541,5,8,2,0.118,0.014829564094543456,0.7460674157303371
4,695,0.712,1.33378005027771,29.0,16.0,163.0,0.0,68.0,0.3018867924528302,0.2735849056603773,0.0849056603773584,0.2830188679245283,0.0094339622641509,0.0471698113207547,1541,5,8,2,0.04799999999999993,0.0222296675046285,0.7999999999999999
5,844,0.728,1.4939730167388916,30.0,16.0,192.0,0.0,68.0,0.4245283018867924,0.2924528301886792,0.1132075471698113,0.1132075471698113,0.0094339622641509,0.0471698113207547,1541,5,8,2,0.016000000000000014,0.02489955027898153,0.8179775280898876
8,1292,0.736,1.897573709487915,26.0,16.0,192.0,0.0,68.0,0.5094339622641509,0.3018867924528302,0.0849056603773584,0.0566037735849056,0.0094339622641509,0.0377358490566037,1541,5,8,2,0.008000000000000007,0.03162622849146525,0.8269662921348314
9,1442,0.75,2.024617910385132,14.0,16.0,26.0,0.0,68.0,0.5283018867924528,0.320754716981132,0.0943396226415094,0.0188679245283018,0.0094339622641509,0.0283018867924528,1541,5,8,2,0.014000000000000012,0.033743631839752194,0.8426966292134831
11,1741,0.758,2.3142714500427246,30.0,1.0,198.0,0.0,68.0,0.6226415094339622,0.2547169811320754,0.0943396226415094,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,8,2,0.008000000000000007,0.03857119083404541,0.851685393258427
13,2033,0.774,2.557803153991699,29.0,1.0,178.0,70.0,68.0,0.8490566037735849,0.0188679245283018,0.0849056603773584,0.0094339622641509,0.0094339622641509,0.0283018867924528,1541,5,8,2,0.016000000000000014,0.04263005256652832,0.8696629213483146
14,2183,0.78,2.697021007537842,30.0,4.0,198.0,0.0,68.0,0.8679245283018868,0.0188679245283018,0.0754716981132075,0.0094339622641509,0.0094339622641509,0.0188679245283018,1541,5,8,2,0.006000000000000005,0.04495035012563069,0.8764044943820225
16,2478,0.788,2.966132879257202,145.0,4.0,38.0,20.0,68.0,0.8867924528301887,0.0188679245283018,0.0377358490566037,0.0094339622641509,0.0094339622641509,0.0377358490566037,1541,5,8,2,0.008000000000000007,0.04943554798762004,0.8853932584269664
20,3071,0.794,3.48439359664917,145.0,4.0,0.0,37.0,68.0,0.9339622641509434,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0188679245283018,1541,5,8,2,0.006000000000000005,0.0580732266108195,0.8921348314606742
22,3367,0.818,3.731633901596069,448.0,4.0,23.0,3.0,68.0,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,8,2,0.02399999999999991,0.06219389835993448,0.9191011235955056
24,3663,0.82,3.974568128585816,448.0,4.0,26.0,3.0,68.0,0.9245283018867924,0.0094339622641509,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0188679245283018,1541,5,8,2,0.0020000000000000018,0.06624280214309693,0.9213483146067415
42,6328,0.822,6.2528769969940186,448.0,4.0,26.0,10.0,68.0,0.9339622641509434,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0283018867924528,1541,5,8,2,0.0020000000000000018,0.10421461661656697,0.9235955056179774
48,7221,0.824,6.973490238189697,448.0,4.0,37.0,10.0,68.0,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,1541,5,8,2,0.0020000000000000018,0.11622483730316162,0.9258426966292134
59,8863,0.828,8.372591018676758,448.0,1.0,60.0,26.0,68.0,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,1541,5,8,2,0.0040000000000000036,0.13954318364461263,0.9303370786516854
93,13926,0.83,12.51265025138855,448.0,1.0,52.0,26.0,68.0,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,1541,5,8,2,0.0020000000000000018,0.20854417085647584,0.9325842696629213
103,15410,0.832,13.795119762420654,448.0,1.0,151.0,20.0,68.0,0.9339622641509434,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0188679245283018,1541,5,8,2,0.0020000000000000018,0.22991866270701092,0.9348314606741572
105,15711,0.84,14.03557825088501,448.0,1.0,151.0,26.0,68.0,0.9339622641509434,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0188679245283018,1541,5,8,2,0.008000000000000007,0.23392630418141683,0.9438202247191011
0,100,0.44,0.5449540615081787,114.0,260.0,1.0,527.0,313.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1541,5,8,2,0.0,0.00908256769180298,0.4943820224719101
1,246,0.73,3.8217906951904297,3.0,68.0,0.0,142.0,574.0,0.2857142857142857,0.2,0.1238095238095238,0.2476190476190476,0.0476190476190476,0.0952380952380952,1541,5,8,3,0.122,0.06369651158650716,0.8202247191011236
